insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (1, 'Aubert Chanter', 716936625, '1989-12-19', 'Biyang');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (208, 'Crystie Alpe', 411479901, '1955-06-04', 'Aş Şaff');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (209, 'Mendy Barnewelle', 783640188, '1950-01-15', 'Yongfeng');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (210, 'Barnebas Purvess', 940227805, '1976-11-07', 'Kanigorokrajan');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (211, 'Daphna Le Marchand', 775174981, '1961-05-22', 'Opatov');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (212, 'Isidoro Prozescky', 161123260, '2001-02-10', 'Bakung');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (213, 'Hughie McQuade', 580551612, '1949-01-29', 'Atouguia');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (214, 'Roselle Hofler', 611632361, '2002-09-25', 'Nogueira');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (215, 'Ryun Sievewright', 631905337, '1944-05-05', 'Guolemude');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (216, 'Emelen Gerardi', 787111450, '1961-09-09', 'Darband');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (217, 'Kameko Waterman', 634526957, '1946-09-15', 'Micheng');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (218, 'Karylin Key', 472871087, '1956-01-02', 'Fushun');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (219, 'Gawen Cess', 653690778, '1994-08-06', 'Niños Heroes');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (220, 'Dosi Pollard', 739968183, '1983-10-04', 'Kassándreia');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (221, 'Leeanne Rowbrey', 265606612, '1935-03-31', 'Yangong');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (222, 'Guillema Caren', 657832560, '1977-02-07', 'Yujing');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (223, 'Barbabra Butterwick', 689339806, '1940-04-03', 'Odoyev');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (224, 'Reyna Parncutt', 698970523, '1985-11-24', 'Luka nad Jihlavou');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (225, 'Bevon Elderfield', 986388436, '1981-03-07', 'Hedi');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (226, 'Agata Side', 595379377, '1960-01-18', 'Lyon');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (227, 'Rhiamon Kilbee', 500579665, '1951-11-07', 'Kiupo');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (228, 'Lucho Grint', 127494412, '1942-08-08', 'Puconci');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (229, 'Willard Lenin', 278582209, '1998-05-04', 'Wangping');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (230, 'Adolph Kopta', 763370012, '1995-03-28', 'Rejanegara');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (231, 'Rusty Brownrigg', 981716293, '1954-06-23', 'Muli');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (232, 'Gardie McLauchlin', 446560404, '1959-08-08', 'Bogo');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (233, 'Angeline Vampouille', 300621706, '1969-05-31', 'Vanadzor');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (234, 'Rubi Noonan', 553567343, '1964-11-20', 'Taveiro');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (235, 'Bambi Manjin', 638093046, '1949-09-23', 'Garcia Hernandez');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (236, 'Calhoun Trayling', 626397617, '1988-04-28', 'Sterling');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (237, 'Aldwin Marczyk', 755492032, '1960-11-23', 'Rumāh');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (238, 'Sander Freeth', 403187184, '1951-11-17', 'Jiangshan');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (239, 'Eleni Gribbin', 160248066, '1992-11-15', 'Huanghua');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (240, 'Adeline Kilduff', 161181504, '1990-04-17', 'Xiazhai');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (241, 'Nedda Cross', 431106457, '1979-04-08', 'Sangoleng');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (242, 'Erin Wenman', 442090910, '1967-06-22', 'Troitskaya');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (243, 'Baron Cartmale', 253685512, '1945-03-14', 'Dongqu');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (244, 'Vivienne Kluss', 601798313, '2001-06-11', 'Stockholm');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (245, 'Maddie Prescott', 294779925, '1984-12-19', 'El Guamo');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (246, 'Shawnee Moorcraft', 546926977, '1999-03-10', 'Hule');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (247, 'Winston Damrell', 373492541, '1949-05-15', 'Lagoa Vermelha');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (248, 'Nellie Cockaday', 998781756, '1970-02-12', 'Sindangkopo');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (249, 'Alberto Goneau', 869139293, '1997-11-01', 'Shalkar');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (250, 'Chester Woodier', 969164910, '1978-12-10', 'Lewoluo');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (251, 'Mort Marritt', 881586874, '1981-02-08', 'Itaqui');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (252, 'Mavis Dunmuir', 879898405, '1950-02-03', 'Ruoqiang');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (253, 'Trudi Paxton', 368290417, '1971-05-16', 'Tyresö');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (254, 'Janene Rooper', 699202790, '1960-08-21', 'Pucallpa');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (255, 'Domingo Lawton', 488138033, '1971-12-28', 'Abade de Neiva');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (256, 'Emlyn Breem', 949025771, '1951-11-06', 'Gävle');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (257, 'Rosabel Gockeler', 267205966, '1968-01-29', 'Bantay');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (258, 'Reidar Guthrum', 625497711, '1980-08-07', 'Jakusko');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (259, 'Dulcie Osgar', 677415445, '1996-10-13', 'Kurumoch');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (260, 'Bettine Stollmeyer', 871038301, '1943-10-30', 'Wangshi');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (261, 'Renato Jaray', 329742086, '1942-06-21', 'Paamiut');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (262, 'Sherilyn Pavyer', 796821442, '1951-02-22', 'Welchman Hall');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (263, 'Elissa Kumaar', 851137038, '1974-03-19', 'Pyin Oo Lwin');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (264, 'Geoffry Brearley', 182547956, '1996-10-10', 'Guankou');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (265, 'Shaylynn Coatham', 418695444, '1947-03-03', 'Haodi');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (266, 'Maia Skillett', 726645391, '1970-09-01', 'Brignoles');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (267, 'Aigneis Brent', 174736345, '1995-03-15', 'Atuntaqui');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (268, 'Nefen Parfitt', 371615007, '1960-02-12', 'Sala');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (269, 'Vivyanne Poulney', 441229833, '1986-01-18', 'Goussainville');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (270, 'Doti Gettings', 877999807, '1988-06-19', 'Jalaud');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (271, 'Dale Matokhnin', 503745246, '2001-02-26', 'Bartolomé Masó');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (272, 'Faun Kitchaside', 602243341, '1998-08-19', 'Santo Rosario');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (273, 'Huey Cancutt', 930821723, '2001-08-08', 'Vynohradivka');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (274, 'Stacee Debold', 192416885, '1965-01-23', 'Pampachiri');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (275, 'Edmund Dadd', 166480677, '2001-02-16', 'Líně');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (276, 'Jonell Nicolson', 371641558, '1972-12-22', 'Inyati');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (277, 'Beilul Steele', 790561276, '1996-02-20', 'Fatualam');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (278, 'Andonis Fried', 742834718, '1967-09-15', 'Ershilipu');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (279, 'Keir Sporrij', 540947709, '1937-08-15', 'Chicago');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (280, 'Abdul Pawlowicz', 733705884, '1959-03-20', 'Chishui');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (281, 'Cozmo Juste', 810453544, '1985-08-15', 'Red Hill');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (282, 'Aryn Tuvey', 811356611, '1954-08-05', 'Delicias');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (283, 'Zorana Caghy', 521800622, '1959-12-29', 'Meilong');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (284, 'Tabby Pettendrich', 405292249, '2002-12-30', 'Lydenburg');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (285, 'Walden Petchey', 896039372, '1992-11-12', 'Florencia');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (286, 'Kelsy Hector', 488463639, '1971-11-16', 'Proástion');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (287, 'Yurik Redan', 187225622, '1991-09-20', 'Zaozerne');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (288, 'Dolph Yankin', 773442714, '1940-04-28', 'Sloboda');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (289, 'Johnathan Dutnell', 181142775, '1969-06-11', 'Guarulhos');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (290, 'Pearline Hayhoe', 881519749, '2005-03-08', 'Ambositra');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (291, 'Melany Orrice', 219792739, '1964-07-11', 'Haninge');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (292, 'Dolph Marnes', 129851236, '1956-12-08', 'Xingshou');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (293, 'Glenda Cornish', 173468426, '1963-03-07', 'Beloha');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (294, 'Franny Borless', 685371114, '1969-04-08', 'Uychi');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (295, 'Kevyn Deinert', 577962655, '1955-06-17', 'Mosopa');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (296, 'Jillian Scrafton', 475091899, '1962-02-04', 'Seminole');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (297, 'Jared Fitchew', 514088171, '1960-05-20', 'Dayong');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (298, 'Dov Freezer', 496325593, '1939-10-02', 'Xiaochengzi');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (299, 'Stuart Maddicks', 697344853, '2003-03-16', 'Pasongsongan');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (300, 'Sigfrid Stallan', 205081851, '1941-09-28', 'Malaya Dubna');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (301, 'Gertrude Buckney', 862963468, '1949-10-23', 'Pokrovskoye-Streshnëvo');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (302, 'Heather Girardez', 217819745, '1938-04-04', 'Peuteuy');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (303, 'Alaine Pigny', 368435953, '1974-04-28', 'Nancha');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (304, 'Emlyn Mumford', 958912079, '1937-09-23', 'Göteborg');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (305, 'Julina Larkkem', 326172552, '2001-03-06', 'Don Tan');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (306, 'Irv Bonifazio', 438008493, '1948-02-28', 'Esigodini');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (307, 'Cicily Jarrard', 621520185, '1997-04-24', 'Casais Baleal');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (308, 'Davie Doucette', 970190832, '1977-01-30', 'Anávra');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (309, 'Andee Fee', 363044089, '1980-07-04', 'Bergen');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (310, 'Paolo Casetta', 763294893, '2001-07-22', 'Luka nad Jihlavou');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (311, 'Sylas Kelshaw', 227122694, '1935-10-18', 'Ayia Napa');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (312, 'Sandi Huggett', 155198387, '1941-10-28', 'Sigay');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (313, 'Rossie Pearlman', 806994915, '1934-01-15', 'Blois');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (314, 'Mischa Attwood', 591176666, '1999-07-16', 'Liliana');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (315, 'Ilario Northfield', 474286523, '1963-04-03', 'Malabago');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (316, 'Jacklyn Pummell', 490631980, '1996-10-18', 'Kungälv');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (317, 'Kerk Delafoy', 993005355, '1996-11-10', 'Quinta da Queimada');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (318, 'Kaile Callaby', 967879284, '1951-06-10', 'San Roque');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (319, 'Skye Ridley', 942634876, '1941-07-26', 'Novyy');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (320, 'Daren Thrower', 179155484, '1971-11-19', 'Lunik');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (321, 'Vittorio Seabridge', 172437118, '2004-09-05', 'Juupajoki');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (322, 'Gypsy Beddie', 657446138, '1950-03-12', 'Kadubadak');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (323, 'Phylis Baltzar', 111333666, '1974-03-13', 'Huangbei');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (324, 'Gracia Boutcher', 152504094, '2001-08-24', 'Francisco Beltrão');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (325, 'Elsey Pratley', 649818699, '1950-04-09', 'Pesqueira');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (326, 'Minnaminnie Kitley', 712569440, '2003-05-19', 'Dourbali');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (327, 'Amalita Ivetts', 878915218, '1975-03-31', 'Markušica');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (328, 'Burke Vanni', 951443063, '1992-08-11', 'Sala');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (329, 'Weidar Blayney', 529680983, '1999-05-05', 'Pengshi');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (330, 'Maryrose D''Alesio', 322832239, '1998-08-12', 'Chlumec nad Cidlinou');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (331, 'Henderson Gregorin', 178245783, '1989-05-11', 'Lage');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (332, 'Kendall Kolczynski', 643782406, '1943-05-12', 'Rawannawi Village');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (333, 'Papageno Wasmuth', 991961807, '1986-10-04', 'Saku');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (334, 'Roz Coan', 154003151, '1995-05-04', 'Okazaki');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (335, 'Kimmi Faulkner', 632938112, '1979-12-04', 'Río Grande');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (336, 'Domingo Sowter', 399205192, '1966-12-03', 'Dhahi');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (337, 'Allen Agar', 308566112, '1990-12-18', 'Bancar');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (338, 'Merralee Sharvill', 258608201, '1940-07-08', 'Humpolec');
